TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-03,2026-09-03,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15105.0,15299.99,15105.0,15251.0,15251.0,14915.02,,15251.0,,,96,1465910.46,5,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,15150.0,15150.0,15150.0,15150.0,15150.0,14770.0,,15135.01,,,10,151500.0,3,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,15014.55,15200.0,15014.55,15150.0,15150.0,15090.0,,15150.0,,,12,181880.56,10,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,15100.0,15270.0,15100.0,15180.84,15170.0,14890.48,,15191.25,,,145,2201251.53,32,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,15249.0,15249.0,15115.01,15123.33,15130.0,14861.71,,15137.37,,,52,787259.85,6,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,15005.01,15191.98,14955.01,15116.01,15116.02,14843.67,,15114.82,,,343,5186232.63,57,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,14931.0,15270.0,14931.0,15112.39,15105.01,14871.55,,15112.6,,,1907,28845532.58,185,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,15020.01,15220.0,15020.01,15159.8,15172.0,14946.66,,15159.8,,,158,2394974.73,65,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,15115.01,15187.0,15115.0,15185.0,15185.0,14870.41,,15197.5,,,52,787551.2,11,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,14851.0,15197.9,14846.31,15099.9,15099.9,14846.31,,15099.9,,,52,779228.15,9,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,15160.0,15160.0,15160.0,15160.0,15160.0,15000.0,,15160.0,,,3,45480.0,1,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,15115.5,15190.0,15115.0,15127.94,15116.0,14895.64,,15126.97,,,291,4405037.3,49,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,14955.01,15220.0,14906.56,15111.99,15111.99,14865.81,,15111.99,,,434,6577096.41,66,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15156.56,15475.0,15156.56,15237.2,15228.0,15108.38,,15237.2,,,83,1269836.36,27,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15397.0,15397.0,15105.0,15239.92,15201.0,14961.64,,15236.28,,,152,2319783.61,44,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,15055.01,15135.0,15050.0,15108.22,15104.0,14891.07,,15108.22,,,89,1342999.49,28,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15115.01,15160.0,15080.0,15093.5,15093.5,14849.66,,15093.5,,,68,1028549.8,18,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,15001.0,15240.0,15001.0,15142.5,15150.0,14903.17,,15166.39,,,302,4584842.97,61,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,15200.5,15398.0,15152.0,15287.44,15281.0,14940.62,,15287.44,,,144,2200253.89,45,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,15210.0,15389.44,15206.0,15281.42,15275.0,15021.48,,15281.42,,,80,1224261.03,38,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,15176.0,15444.86,15176.0,15362.96,15360.0,15105.81,,15345.89,,,88,1352270.6,32,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15110.05,15259.99,15110.05,15160.71,15156.0,14999.98,,15150.97,,,104,1580655.88,31,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15001.0,15350.0,14906.0,15318.46,15340.0,14998.0,,15318.46,,,154,2344058.97,48,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15301.0,15495.91,15301.0,15379.14,15372.13,15191.8,,15380.59,,,453,6979230.96,104,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,15356.56,15690.0,15356.56,15509.43,15514.94,15303.26,,15509.01,,,420,6510057.36,119,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,15500.01,15675.92,15500.01,15542.74,15549.99,15314.62,,15542.86,,,427,6650752.8,113,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,15647.97,15647.97,15401.55,15413.07,15401.55,15234.75,,15404.42,,,63,973005.57,23,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,15650.0,15900.0,15650.0,15742.54,15762.0,15553.55,,15741.06,,,1201,18920701.04,288,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,211.4,224.0,211.4,217.82,216.99,211.36,,217.81,,,179448,39231182.08,4572,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,39.24,39.24,38.08,38.1,38.1,38.85,,38.27,,,6902,264214.83,48,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1168.6,1171.5,1149.9,1155.0,1155.0,1181.3,,1155.0,,,483291,560560676.6,24959,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,148.95,149.95,147.55,149.4,149.15,145.6,,149.35,,,16424,2446932.35,210,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,763602,INF579M01BP5,MSCI360,EQ,,,,,360ONEAMC - MSCI360,10.07,10.14,9.91,10.06,10.06,10.07,,10.06,,,2986,30050.45,22,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,224.62,230.98,224.62,226.38,226.21,222.54,,226.36,,,7893,1789933.06,210,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1500.0,1550.0,1481.0,1486.2,1501.0,1478.6,,1485.34,,,20142,30238210.3,2005,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,6240,INE748C01038,3IINFOLTD,BE,,,,,3I INFOTECH LIMITED,22.43,22.5,21.7,21.79,21.85,22.43,,21.79,,,163620,3590509.31,810,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,474,INE470A01017,3MINDIA,EQ,,,,,3M INDIA LIMITED,32995.0,33050.0,32665.0,32820.0,32810.0,32895.0,,32813.95,,,1978,64884995.0,963,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,2595,INE105C01023,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,32.75,33.53,31.75,32.45,32.5,32.75,,32.45,,,2151,69955.06,48,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,445,INE618L01018,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,337.6,344.4,337.5,342.45,343.7,336.55,,342.47,,,18209,6224628.7,907,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,809.8,855.8,801.2,851.25,848.0,805.1,,851.22,,,628941,526945024.75,25344,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,29312,INE031A07865,751HUDCO28,N5,,,,,7.51 NCD 16FEB28 TR1 SR2,1066.07,1066.07,1066.07,1066.07,1066.07,1066.0,,1066.07,,,20,21321.4,1,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,19976,INE134E07588,760PFCL35,N3,,,,,7.60% TAX FREE NCD,1211.21,1212.05,1211.21,1212.05,1212.05,1211.11,,1212.03,,,253,306531.33,3,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,20034,INE261F07032,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1111.95,1119.0,1111.95,1119.0,1119.0,1115.0,,1119.0,,,1443,1604798.7,9,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,19928,INE031A07AO5,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1118.2,1118.2,1118.0,1118.0,1118.0,1117.0,,1118.0,,,500,559037.0,4,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,19930,INE031A07AT4,769HUDCO31,N9,,,,,7.69% TAX FREETRII SR2B,1136.0,1139.5,1136.0,1139.5,1139.5,1136.0,,1138.5,,,905,1029422.6,19,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,20030,INE202E07229,774IREDA31,N7,,,,,7.74% TAX FREE NCD,1124.01,1124.01,1124.01,1124.01,1124.01,1124.18,,1124.01,,,558,627197.58,1,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,19924,INE020B07GH7,812REC27,NI,,,,,8.12/8.32% TAX FREE NCD,1027.0,1027.0,1027.0,1027.0,1027.0,1025.64,,1027.0,,,200,205400.0,1,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,31240,INE031A07840,82HUDCO27,N2,,,,,8.20 NCD05MAR27 FV 1000,1052.0,1058.75,1051.15,1058.75,1058.75,1051.1,,1058.75,,,66,69738.65,5,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,192,INE906B07DF8,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1111.2,1120.0,1109.0,1115.0,1115.0,1111.11,,1115.0,,,2169,2414878.19,33,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,19968,INE031A07949,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1132.0,1134.82,1132.0,1133.51,1133.51,1131.44,,1133.51,,,1767,2001596.42,19,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,31768,INE733E07JJ9,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1267.0,1299.0,1267.0,1280.0,1280.0,1274.05,,1280.0,,,622,791709.2,9,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,19970,INE031A07AB2,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1285.0,1285.0,1284.99,1284.99,1284.99,1284.99,,1284.99,,,22,28269.98,4,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,213.9,214.75,205.99,207.46,209.7,209.57,,207.48,,,1315,274026.37,80,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,27016,INE00YB01025,ABINFRA,BE,,,,,A B INFRABUILD LIMITED,11.05,11.7,11.05,11.18,11.2,11.27,,11.18,,,166257,1886301.07,320,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,762528,INE850B01026,ABMKNO,EQ,,,,,A B M KNOWLEDGEWARE LTD.,193.0,193.0,187.5,188.0,188.0,190.9,,188.0,,,295,55807.39,14,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,762536,INE366C01021,ACSTECH,BE,,,,,A C S TECHNOLOGIES LTD.,51.2,52.45,50.25,50.69,51.4,51.25,,50.71,,,229078,11809303.02,404,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1699.4,1730.0,1676.5,1697.4,1685.0,1699.4,,1691.85,,,182,309499.0,79,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,20906,INE619I01012,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,16.4,16.89,15.95,15.98,16.0,16.4,,15.97,,,336137,5448871.32,692,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,93.04,94.18,92.8,93.17,92.8,93.07,,93.17,,,2783,259679.65,82,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,479.0,480.6,471.0,478.65,476.25,475.4,,478.63,,,273006,130630145.25,10829,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,757579,INE1GYP01013,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,63.0,63.0,63.0,63.0,63.0,62.0,,63.0,,,1600,100800.0,1,F1,1600,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,235,INE087Z01024,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,8.67,8.89,8.61,8.77,8.79,8.67,,8.77,,,90898,792445.66,301,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,758120,INE124401014,AARADHYA,SM,,,,,AARADHYA DISPOSAL INDUS L,111.0,111.0,97.1,100.75,97.1,102.95,,100.75,,,16800,1761120.0,14,F1,1200,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,5245,INE198H01019,AAREYDRUGS,EQ,,,,,AAREY DRUGS & PHARM LTD,95.0,95.0,91.91,94.44,94.79,91.72,,94.44,,,146325,13777388.15,892,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,761824,INE750R01016,AARNAV,BE,,,,,AARNAV FASHIONS LIMITED,32.1,32.95,31.04,32.22,32.95,32.1,,32.22,,,4159,130070.02,42,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,125.95,131.01,125.95,128.98,130.2,125.95,,128.98,,,13550,1740316.96,218,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,17164,INE01C001026,AARTECH,BE,,,,,AARTECH SOLONICS LIMITED,50.3,50.88,48.5,49.16,49.74,49.81,,49.2,,,43226,2120803.02,151,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,420.85,440.6,419.5,425.85,428.0,417.8,,425.87,,,379789,163425867.3,10583,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,507.0,511.85,499.7,501.9,503.3,505.2,,501.88,,,529276,267292235.2,17576,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,867.25,886.95,854.5,868.1,863.5,867.25,,867.98,,,378950,330568194.6,17803,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,19263,INE09EO01013,AARTISURF,BE,,,,,AARTI SURFACTANTS LIMITED,526.4,546.0,510.2,544.25,545.0,526.05,,544.23,,,13975,7451401.9,428,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,143.88,145.22,140.91,141.35,141.7,143.08,,141.36,,,8501,1209049.6,320,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,763800,INE2FMX01012,AASTHA,EQ,,,,,AASTHA SPINTEX LIMITED,80.99,81.0,78.13,80.05,80.2,79.19,,80.05,,,540815,43276258.0,1874,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1264.9,1304.5,1262.0,1297.8,1298.0,1258.7,,1297.81,,,230500,296835207.2,28673,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,7759,INE421A01028,ABAN,BE,,,,,ABAN OFFSHORE LTD.,14.83,15.12,14.55,14.78,14.9,14.83,,14.77,,,41138,608938.99,206,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,762523,INE365O01028,ABANSENT,EQ,,,,,ABANS ENTERPRISES LTD.,27.85,27.85,27.0,27.45,27.5,27.58,,27.45,,,5425,149046.04,76,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,214.0,214.0,206.0,208.77,211.8,210.47,,208.76,,,3310,695113.52,145,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,7438.0,7475.0,7405.0,7432.0,7432.0,7447.5,,7432.0,,,153649,1141975436.0,19074,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,26175.0,26175.0,25905.0,25945.0,25920.0,26045.0,,25932.45,,,3151,81817285.0,1983,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,755941,INE860H07IQ0,8ABCL26,N2,,,,,ABCL 8% SR I,1067.0,1067.0,1067.0,1067.0,1067.0,1067.0,,1069.5,,,50,53350.0,3,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,755943,INE860H07IS6,81ABCL33,N4,,,,,ABCL 8.1% SR VI,1050.0,1050.0,1050.0,1050.0,1050.0,1050.01,,1050.0,,,6,6300.0,1,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,755942,INE860H07IR8,ABCL26,N3,,,,,ABCL SR II,1234.8,1234.8,1234.8,1234.8,1234.8,1234.8,,1239.1,,,85,104958.0,3,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,765466,INE1R2M01019,ABH,ST,,,,,ABH HEALTHCARE LIMITED,84.9,84.9,84.9,84.9,84.9,89.35,,84.9,,,8400,713160.0,6,F1,1200,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,24.0,24.95,23.95,23.95,23.95,23.9,,23.95,,,8000,196320.0,5,F1,1600,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,4626,INE0CAJ01017,AILIMITED,SM,,,,,ABHISHEK INTEGRATIONS LTD,21.25,21.25,20.25,21.25,21.25,20.25,,21.25,,,15000,312750.0,5,F1,3000,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,5551,INE251C01025,ABMINTLLTD,BE,,,,,ABM INTERNATIONAL LTD,57.22,57.22,57.0,57.0,57.0,56.1,,57.0,,,77,4389.22,6,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,23783,INE0QRV01016,ABSMARINE,SM,,,,,ABS MARINE SERVICES LTD,290.0,310.1,290.0,307.15,309.0,289.6,,307.15,,,130500,39717875.0,231,F1,500,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1269.0,1280.0,1268.0,1272.0,1277.0,1266.6,,1272.0,,,93466,119118314.6,7140,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1141.2,1142.0,1125.0,1129.6,1127.1,1135.1,,1129.61,,,4291,4857508.0,687,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,598.55,612.0,598.0,607.4,612.0,602.1,,607.4,,,23000,13902975.0,39,F1,500,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,210.0,210.0,202.0,202.0,202.0,205.0,,202.0,,,7200,1488000.0,5,F1,1200,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,1472,INE648Z01023,ACCURACY,BE,,,,,ACCURACY SHIPPING LIMITED,4.24,4.31,4.06,4.22,4.26,4.26,,4.22,,,48044,200256.35,186,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,11779,INE543V01017,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,17.87,17.87,16.81,17.02,17.31,17.27,,17.02,,,1304,22258.32,51,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,27061,INE622W01025,ACMESOLAR,EQ,,,,,ACME SOLAR HOLDINGS LTD,398.45,404.9,396.85,401.9,400.55,398.25,,401.71,,,854705,342904674.05,36397,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,13587,INE731H01025,ACE,EQ,,,,,ACTION CONST EQUIP LTD,1091.0,1155.0,1088.5,1145.5,1145.0,1090.9,,1145.56,,,330531,372856913.4,20771,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,5578,INE00FF01025,ACUTAAS,EQ,,,,,ACUTAAS CHEMICALS LIMITED,3149.7,3211.6,3149.7,3201.0,3208.0,3134.9,,3200.93,,,211905,676936565.5,37448,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,10217,INE931S01010,ADANIENSOL,EQ,,,,,ADANI ENERGY SOLUTION LTD,1398.0,1412.8,1378.0,1385.7,1385.7,1396.6,,1385.71,,,1939729,2692653257.6,43497,F1,1,,,,,
2026-09-03,2026-09-03,CM,NSE,STK,25,INE423A01024,ADANIENT,EQ,,,,,ADANI ENTERPRISES LIMITED,2905.0,2920.5,2885.2,2901.0,2901.0,2891.8,,2900.84,,,816124,2367316882.0,48710,F1,1,,,,,
